# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v6.1 on 2026-04-07 at 06:53:22
#
# Requested input R.A. = 187.7077395 degrees
# Requested input Dec. = 8.2739289 degrees
# Requested JD start = 2458216.1234 days
# Requested JD end = 2458450.0253 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# diffimgstatus = Difference-image quality filtering (0=bad,1=good)
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 473 13 2 ZTF_g 462262474915 0 3.3421 110.511 4.38795 26.161 2.35425e-05 0.0373575 -0.0275452 3.93217e-05 333 30. 0.082594 0.083493 20.2813 26.161 3 2458216.7624769 473120149 1 24.64073353914 32.012032 0.856239 0.971704 37.00065744329 43.459988 0.857107 1.224539 0.270867302322008 22.4409999370575 0.247999995946884 1.55499994754791 -0.0939999967813492 2458230.815625 2458284.711921 0
 1 525 2 3 ZTF_g 462264460615 0 3.5853 90.6096 3.94489 26.1946 2.59354e-05 0.0396975 0.00477674 4.41594e-05 344 30. 0.091737 0.061795 20.3879 26.1946 3 2458216.7644676 525120106 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458166.907303 2458249.690706 57,61
 2 525 2 4 ZTF_g 462264460715 0 3.5557 88.7161 4.57772 26.1949 1.75552e-05 0.0354032 -0.0118148 2.80794e-05 386 30. 0.08316 0.059478 20.3096 26.1949 3 2458216.7644676 525120107 1 -16.46136599611 31.942215 -0.573265 0.627121 -49.30553240248 43.093742 -1.151852 1.138024 0.632099921895308 22.410000038147 0.20100000500679 1.12399995326996 -0.12899999320507 2458166.907303 2458249.690706 56
 3 525 2 4 ZTF_r 462282780715 0 3.1209 317.266 7.32601 26.1736 1.43889e-05 0.030816 0.134742 2.1744e-05 368 30. 0.081478 0.058888 20.0361 26.275 3 2458216.7827894 525120207 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 0.431633028921784 21.7020000457764 0.148000001907349 0.839999973773956 -0.138999998569489 2458155.925868 2458184.876806 55
 4 525 2 3 ZTF_r 462282780615 0 3.1975 302.82 6.1833 26.2206 2.20532e-05 0.0344294 0.111322 3.55912e-05 309 30. 0.087428 0.062612 20.0963 26.275 3 2458216.7827894 525120206 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458155.925868 2458186.875729 57,61
 5 525 2 4 ZTF_r 463278910715 0 1.8097 317.136 6.90471 26.1264 8.4141e-06 0.0246609 0.113541 1.24643e-05 406 30. 0.055662 0.04939 20.4603 26.275 3 2458217.778912 525120207 1 -29.17383381367 27.919624 -1.162355 0.643795 -17.13065505261 53.175159 -0.324325 1.030180 0.431633028921784 21.7020000457764 0.148000001907349 0.839999973773956 -0.138999998569489 2458155.925868 2458184.876806 56
 6 525 2 3 ZTF_r 463278910615 0 1.81 303.003 6.46515 26.1726 9.1024e-06 0.0237316 0.106829 1.4797e-05 359 30. 0.057186 0.050335 20.5145 26.275 3 2458217.778912 525120206 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458155.925868 2458186.875729 57,61
 7 473 13 2 ZTF_r 463279364915 0 2.2317 215.676 6.26114 26.1062 9.5057e-06 0.0239977 0.109502 1.46009e-05 353 30. 0.057614 0.070184 20.2461 26.1062 1 2458217.7793634 473120249 1 -14.26271910831 30.461025 -0.520850 0.933818 -64.24025121203 53.487137 -1.209130 1.082907 0.193357602170969 22.0710000038147 0.171000003814697 0.698000013828278 -0.340000003576279 2458185.927488 2458227.771262 0
 8 525 2 4 ZTF_r 463279820715 0 2.0204 317.116 7.64214 26.1369 8.171e-06 0.0243453 0.113226 1.21312e-05 408 30. 0.058453 0.053653 20.398 26.275 1 2458217.7798264 525120207 1 20.27221309633 29.826555 0.756054 0.627268 -10.86464697751 54.772266 -0.199696 1.035359 0.431633028921784 21.7020000457764 0.148000001907349 0.839999973773956 -0.138999998569489 2458155.925868 2458184.876806 56
 9 525 2 3 ZTF_r 463279820615 0 2.0418 303.04 6.54341 26.1668 1.06236e-05 0.0257673 0.102929 1.73012e-05 359 30. 0.059988 0.050515 20.4317 26.275 1 2458217.7798264 525120206 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458155.925868 2458186.875729 57,61
 10 473 13 2 ZTF_r 463280274915 0 2.0227 217.15 6.26786 26.1002 1.07274e-05 0.0254635 0.100604 1.64827e-05 354 30. 0.057736 0.062215 20.3587 26.1002 3 2458217.7802778 473120249 1 -19.05531156819 29.852028 -0.710063 0.860991 -46.34981433373 53.951141 -0.864893 1.079642 0.193357602170969 22.0710000038147 0.171000003814697 0.698000013828278 -0.340000003576279 2458185.927488 2458227.771262 0
 11 473 13 2 ZTF_r 463304374915 0 1.8715 181.142 6.96889 25.8991 1.61679e-05 0.0310507 0.105852 2.48203e-05 351 30. 0.061028 0.06572 20.1928 25.8991 3 2458217.804375 473120249 1 -23.78797149611 28.443892 -0.930300 0.932325 -39.25922982833 52.629910 -0.750973 1.084967 0.193357602170969 22.0710000038147 0.171000003814697 0.698000013828278 -0.340000003576279 2458185.927488 2458227.771262 0
 12 473 13 2 ZTF_r 463305304915 0 2.0804 195.561 6.69667 25.9939 1.19988e-05 0.0269673 0.104352 1.85255e-05 353 30. 0.058011 0.063414 20.1682 25.9939 1 2458217.8053009 473120249 1 13.21003692492 29.682846 0.495055 0.979712 86.5798894631 53.465099 1.630279 1.085505 0.193357602170969 22.0710000038147 0.171000003814697 0.698000013828278 -0.340000003576279 2458185.927488 2458227.771262 0
 13 525 2 3 ZTF_r 463305750615 0 1.9361 303.329 7.93701 26.0281 1.04614e-05 0.0256079 0.109681 1.70561e-05 358 30. 0.053262 0.056138 20.2987 26.275 3 2458217.8057523 525120206 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458155.925868 2458186.875729 57,61
 14 525 2 4 ZTF_r 463305750715 0 1.8154 317.171 9.0174 26.0164 1.02603e-05 0.0273043 0.116806 1.53381e-05 407 30. 0.059135 0.044123 20.2906 26.275 3 2458217.8057523 525120207 1 -20.42404013963 32.616539 -0.696560 0.651455 -23.85088690444 63.243336 -0.379669 1.028835 0.431633028921784 21.7020000457764 0.148000001907349 0.839999973773956 -0.138999998569489 2458155.925868 2458184.876806 56
 15 525 2 4 ZTF_r 463306740715 0 1.7254 317.787 11.5991 25.8242 2.1334e-05 0.0393131 0.114917 3.18593e-05 406 30. 0.056604 0.046256 20.0492 26.275 1 2458217.8067477 525120207 1 0.15868708337 41.095547 0.004295 0.628203 -27.62106652776 81.144371 -0.342687 1.029190 0.431633028921784 21.7020000457764 0.148000001907349 0.839999973773956 -0.138999998569489 2458155.925868 2458184.876806 56
 16 525 2 3 ZTF_r 463306740615 0 1.6927 304.289 11.6105 25.7829 2.15188e-05 0.0364943 0.108424 3.5054e-05 358 30. 0.057012 0.057363 19.9507 26.275 1 2458217.8067477 525120206 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458155.925868 2458186.875729 57,61
 17 525 2 3 ZTF_r 464259740615 0 2.233 233.734 6.6147 25.9756 1.07795e-05 0.0261275 0.103186 1.76868e-05 361 30. 0.059217 0.051114 20.121 25.9756 2 2458218.7597454 525120206 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458155.925868 2458186.875729 57,61
 18 525 2 4 ZTF_r 464259740715 0 2.0522 234.201 7.3054 25.9247 1.28433e-05 0.030409 0.117018 1.90771e-05 408 30. 0.057705 0.049768 20.0913 25.9247 2 2458218.7597454 525120207 1 -24.42561001814 28.869251 -0.941163 0.618724 -28.1268043544 52.238255 -0.542059 1.051720 0.431633028921784 21.7020000457764 0.148000001907349 0.839999973773956 -0.138999998569489 2458155.925868 2458184.876806 56
 19 473 13 2 ZTF_r 464276674915 0 2.1737 189.752 6.63397 25.9612 1.2467e-05 0.0275226 0.105793 1.9146e-05 354 30. 0.057528 0.066642 20.0891 25.9612 3 2458218.7766782 473120249 1 28.46179653444 29.897993 1.058949 1.009365 101.16434034728 51.597534 1.973848 1.100525 0.193357602170969 22.0710000038147 0.171000003814697 0.698000013828278 -0.340000003576279 2458185.927488 2458227.771262 0
 20 525 2 4 ZTF_r 464277140715 0 1.931 248.515 6.99586 25.9938 1.08276e-05 0.0280798 0.112417 1.6179e-05 408 30. 0.057422 0.049633 20.2502 25.9938 3 2458218.7771412 525120207 1 15.71753574386 27.846581 0.627867 0.635801 80.96989112468 52.010529 1.567283 1.050903 0.431633028921784 21.7020000457764 0.148000001907349 0.839999973773956 -0.138999998569489 2458155.925868 2458184.876806 56
 21 525 2 3 ZTF_r 464277140615 0 1.9833 242.205 6.4126 26.0292 9.9881e-06 0.0249373 0.100199 1.63086e-05 360 30. 0.056212 0.053428 20.2588 26.0292 3 2458218.7771412 525120206 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458155.925868 2458186.875729 57,61
 22 525 2 3 ZTF_r 464302110615 0 2.1302 271.979 5.90289 26.1328 9.4598e-06 0.0241828 0.110728 1.5453e-05 358 30. 0.058877 0.057662 20.3747 26.1328 3 2458218.8021181 525120206 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458155.925868 2458186.875729 57,61
